"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.428755848E2,2.573518753E-1,-2.826772690E0,1.892074823E0
1.428803772E2,2.012397647E-1,-2.960217953E0,1.882864475E0
1.428851696E2,1.407034993E-1,-3.138978958E0,1.822365046E0
1.428899621E2,6.400156021E-2,-3.288895130E0,1.713040829E0
1.428947545E2,9.450644255E-3,-3.407602310E0,1.593256831E0
1.428995469E2,-8.276802301E-2,-3.504684925E0,1.470359802E0
1.429043393E2,-1.911705136E-1,-3.584935665E0,1.311003447E0
1.429091318E2,-2.345173657E-1,-3.626865864E0,1.129579306E0
1.429139242E2,-2.775018811E-1,-3.623350620E0,9.524683356E-1
1.429187166E2,-3.203256726E-1,-3.526662350E0,7.365739346E-1
1.429235090E2,-3.702806234E-1,-3.382324219E0,5.488904119E-1
1.429283015E2,-4.275164008E-1,-3.123481750E0,4.252775311E-1
1.429330939E2,-4.251200557E-1,-2.869763374E0,2.963685691E-1
1.429378863E2,-4.227762222E-1,-2.688064575E0,1.837528348E-1
1.429426788E2,-4.562605023E-1,-2.563951492E0,1.065015197E-1
1.429474712E2,-4.586189985E-1,-2.483010292E0,5.736792088E-2
1.429522636E2,-4.680231214E-1,-2.452343464E0,-7.114648819E-2
1.429570560E2,-5.108230114E-1,-2.500559330E0,-1.641409397E-1
1.429618484E2,-5.606687069E-1,-2.594082832E0,-1.950866580E-1
1.429666409E2,-6.246013045E-1,-2.728054523E0,-2.379324436E-1
1.429714333E2,-6.570609808E-1,-2.840261459E0,-2.349377275E-1
1.429762257E2,-6.747227907E-1,-2.923547745E0,-2.361649871E-1
1.429810181E2,-6.200620532E-1,-2.975553989E0,-2.488098741E-1
1.429858106E2,-5.600714087E-1,-2.965258598E0,-2.443290055E-1
1.429906030E2,-4.874104857E-1,-2.950093269E0,-2.778560221E-1
1.429953954E2,-3.565260768E-1,-2.961118221E0,-2.847494483E-1
1.430001879E2,-2.630932927E-1,-2.938546658E0,-2.720345855E-1
1.430049803E2,-1.688644886E-1,-2.851351738E0,-2.252821624E-1
1.430097727E2,-5.709266663E-2,-2.802370071E0,-1.945824325E-1
1.430145652E2,7.463133335E-2,-2.750921726E0,-1.918355227E-1
1.430193576E2,2.096264064E-1,-2.725691795E0,-2.100182772E-1
1.430241500E2,2.832451463E-1,-2.678859711E0,-2.778466642E-1
1.430289424E2,4.005876482E-1,-2.639142513E0,-4.479909837E-1
1.430337349E2,4.873968959E-1,-2.585041046E0,-5.987888575E-1
1.430385272E2,6.034997702E-1,-2.545251846E0,-7.591236830E-1
1.430433197E2,7.703589797E-1,-2.514978886E0,-9.530972838E-1
1.430481121E2,8.466700912E-1,-2.422529221E0,-1.101748347E0
1.430529045E2,8.942227960E-1,-2.296682358E0,-1.154597521E0
1.430576970E2,1.001448512E0,-2.245013714E0,-1.175954938E0
1.430624894E2,1.134697318E0,-2.159894466E0,-1.270665407E0
1.430672818E2,1.214929461E0,-2.065276623E0,-1.335649729E0
1.430720742E2,1.313766718E0,-2.008982658E0,-1.409141779E0
1.430768667E2,1.407202721E0,-2.012490749E0,-1.517511725E0
1.430816591E2,1.430520773E0,-2.049459934E0,-1.634466290E0
1.430864515E2,1.438579082E0,-2.079243660E0,-1.659587979E0
1.430912440E2,1.453021526E0,-2.085117340E0,-1.664541125E0
1.430960364E2,1.457053661E0,-2.055168629E0,-1.584633112E0
1.431008288E2,1.436462641E0,-1.951198578E0,-1.496397734E0
1.431056212E2,1.400982380E0,-1.830646992E0,-1.351960301E0
1.431104137E2,1.321955919E0,-1.722216606E0,-1.204126120E0
1.431152061E2,1.216364145E0,-1.618713379E0,-1.089094877E0
1.431199985E2,1.050779581E0,-1.426932335E0,-9.951712489E-1
1.431247909E2,9.018610120E-1,-1.185215950E0,-9.417332411E-1
1.431295833E2,7.409846783E-1,-9.103574753E-1,-1.022294998E0
1.431343758E2,5.488979816E-1,-5.737371445E-1,-1.062655687E0
1.431391682E2,3.995500803E-1,-1.802358627E-1,-1.137332678E0
1.431439606E2,2.450870275E-1,2.891855240E-1,-1.196371675E0
1.431487530E2,1.213917732E-1,8.057613373E-1,-1.196860909E0
1.431535455E2,2.134203911E-2,1.374220848E0,-1.155599117E0
1.431583379E2,-5.011653900E-2,1.965844154E0,-1.191933274E0
1.431631303E2,-1.191145182E-1,2.573459625E0,-1.281639338E0
1.431679228E2,-2.070233822E-1,3.146877289E0,-1.369519711E0
1.431727152E2,-1.580867767E-1,3.576255798E0,-1.519977450E0
1.431775076E2,-2.735382318E-1,4.069698334E0,-1.768492341E0
1.431823001E2,-3.094056845E-1,4.438334465E0,-2.033510923E0
1.431870925E2,-1.795492172E-1,4.641713142E0,-2.377130747E0
1.431918849E2,1.790642738E-2,4.641818047E0,-2.770493507E0
1.431966773E2,2.517044544E-1,4.455619812E0,-3.199109316E0
1.432014697E2,5.333876610E-1,4.059414864E0,-3.595711231E0
1.432062622E2,8.291278481E-1,3.589653015E0,-3.943034887E0
1.432110546E2,1.133924961E0,3.271043777E0,-4.333367825E0
1.432158470E2,1.430916190E0,3.124894142E0,-4.598333359E0
1.432206394E2,1.714948654E0,3.150941849E0,-4.737121105E0
1.432254319E2,2.009719372E0,3.277255058E0,-4.720293999E0
1.432302243E2,2.262365818E0,3.451112747E0,-4.571480751E0
1.432350167E2,2.498935223E0,3.784760475E0,-4.262238026E0
1.432398092E2,2.673622608E0,4.280360222E0,-3.752655745E0
1.432446016E2,2.752738953E0,4.818203926E0,-3.048237085E0
1.432493940E2,2.793613672E0,5.293091774E0,-2.180784702E0
1.432541864E2,2.719966650E0,5.578474998E0,-1.380802870E0
1.432589789E2,2.484375954E0,5.588589668E0,-9.287543297E-1
1.432637713E2,2.178336859E0,5.409861565E0,-7.751333714E-1
1.432685637E2,1.782960892E0,5.288687706E0,-5.856109858E-1
1.432733562E2,1.386633873E0,5.382712364E0,-3.028298318E-1
1.432781485E2,1.008538246E0,5.555475235E0,2.455007881E-1
1.432829410E2,7.229015231E-1,5.708930016E0,9.637445807E-1
1.432877334E2,4.365447164E-1,5.608922958E0,1.689174891E0
1.432925258E2,1.206936836E-1,5.167324066E0,2.268394947E0
1.432973183E2,-2.296156883E-1,4.422750473E0,2.734413624E0
1.433021107E2,-5.453729630E-1,3.628854752E0,3.122972488E0
1.433069031E2,-7.885476351E-1,2.826309204E0,3.415103436E0
1.433116955E2,-9.593676329E-1,1.960154533E0,3.577535391E0
1.433164880E2,-1.187168002E0,1.200165749E0,3.641962528E0
1.433212804E2,-1.543895721E0,6.513738632E-1,3.733169317E0
1.433260728E2,-1.838155031E0,2.753229141E-1,3.796487570E0
1.433308653E2,-2.081794739E0,1.459636688E-1,3.930398464E0
1.433356577E2,-2.236334324E0,2.343950272E-1,3.994148254E0
1.433404501E2,-2.406765223E0,4.878311157E-1,3.947262764E0
1.433452425E2,-2.523637295E0,9.108505249E-1,3.732015848E0
1.433500350E2,-2.565042019E0,1.319232941E0,3.481738329E0
1.433548274E2,-2.628456831E0,1.732092857E0,3.190757036E0
1.433596198E2,-2.650949717E0,2.044257164E0,2.927643538E0
1.433644122E2,-2.653303385E0,2.267767906E0,2.629518747E0
1.433692046E2,-2.656241894E0,2.417038918E0,2.302984953E0
1.433739971E2,-2.644801378E0,2.561411858E0,1.990589499E0
1.433787895E2,-2.704691887E0,2.595693588E0,1.718407631E0
1.433835819E2,-2.809532642E0,2.570152283E0,1.529400945E0
1.433883744E2,-2.803718090E0,2.379673958E0,1.409048915E0
1.433931668E2,-2.735063791E0,2.105696678E0,1.323928237E0
1.433979592E2,-2.574909210E0,1.827188492E0,1.295753479E0
1.434027516E2,-2.479510546E0,1.644497871E0,1.401283503E0
1.434075441E2,-2.337390661E0,1.397333145E0,1.616595745E0
1.434123365E2,-2.130131483E0,1.014067650E0,2.042219162E0
1.434171289E2,-1.898582697E0,6.239318848E-1,2.608797312E0
1.434219214E2,-1.702264786E0,2.102069855E-1,3.036511183E0
1.434267138E2,-1.610101223E0,-1.625261307E-1,3.325639248E0
1.434315062E2,-1.581207275E0,-4.035015106E-1,3.347315788E0
1.434362986E2,-1.574718475E0,-5.415658951E-1,3.118527412E0
1.434410910E2,-1.480562687E0,-7.441825867E-1,2.763458490E0
1.434458835E2,-1.461455584E0,-9.061632156E-1,2.384698391E0
1.434506759E2,-1.412181139E0,-1.056255341E0,2.068144798E0
1.434554683E2,-1.289758921E0,-1.153830528E0,1.863983631E0
1.434602607E2,-1.098875046E0,-1.270608902E0,1.619295835E0
1.434650532E2,-9.064789414E-1,-1.365892410E0,1.384600759E0
1.434698456E2,-7.677915692E-1,-1.511373520E0,1.167351127E0
1.434746380E2,-5.993690491E-1,-1.699769020E0,9.966245890E-1
1.434794305E2,-4.111154079E-1,-1.923839569E0,7.841674089E-1
1.434842229E2,-2.438636422E-1,-2.140498638E0,5.350504518E-1
1.434890153E2,-7.383787632E-2,-2.347329140E0,2.711541653E-1
1.434938077E2,5.555212498E-2,-2.575370312E0,-1.650953293E-2
1.434986002E2,2.038274705E-1,-2.740909100E0,-1.863565445E-1
1.435033926E2,2.725397348E-1,-2.915684223E0,-2.809287310E-1
1.435081850E2,3.835669756E-1,-3.135519981E0,-3.024523258E-1
1.435129775E2,4.841441512E-1,-3.331043243E0,-2.722728252E-1
1.435177699E2,5.934057832E-1,-3.507073402E0,-1.904494762E-1
1.435225623E2,6.730446815E-1,-3.656492710E0,-4.286670685E-2
1.435273547E2,7.659442425E-1,-3.745909691E0,8.418399096E-2
1.435321471E2,8.314743042E-1,-3.799322128E0,2.335485220E-1
1.435369396E2,9.222809672E-1,-3.831150055E0,3.737660050E-1
1.435417320E2,1.035988808E0,-3.834290028E0,4.470642209E-1
1.435465244E2,1.175141096E0,-3.861388206E0,4.745282829E-1
1.435513168E2,1.193850994E0,-3.886177540E0,5.441440344E-1
1.435561093E2,1.240462303E0,-3.906287193E0,5.982761979E-1
1.435609017E2,1.262254238E0,-3.830928326E0,6.941038370E-1
1.435656941E2,1.292687893E0,-3.684123993E0,7.693307996E-1
1.435704866E2,1.360589743E0,-3.571093082E0,7.666971684E-1
1.435752790E2,1.382366419E0,-3.458312988E0,7.437585592E-1
1.435800714E2,1.348542213E0,-3.367283821E0,6.479612589E-1
1.435848638E2,1.333153248E0,-3.264516354E0,5.105142593E-1
1.435896563E2,1.226137161E0,-3.159573555E0,3.077200055E-1
1.435944487E2,1.120611191E0,-3.050055981E0,1.665124893E-1
1.435992411E2,1.057327032E0,-2.986122131E0,4.648226500E-2
1.436040335E2,9.239959717E-1,-3.005927563E0,-1.167325377E-1
1.436088259E2,7.518678904E-1,-3.013754845E0,-3.157510161E-1
1.436136184E2,5.529656410E-1,-2.992875576E0,-5.240728855E-1
1.436184108E2,3.586305082E-1,-2.991111279E0,-7.011029124E-1
1.436232032E2,1.978155077E-1,-2.994076252E0,-8.348419070E-1
1.436279957E2,5.643552542E-2,-3.013691902E0,-9.252415895E-1
1.436327881E2,-7.730001211E-2,-3.040366650E0,-9.698912501E-1
1.436375805E2,-2.317808867E-1,-3.062131882E0,-1.023856878E0
1.436423729E2,-3.135967255E-1,-3.138731003E0,-1.039283633E0
1.436471654E2,-4.038225412E-1,-3.152979374E0,-1.099767208E0
1.436519578E2,-4.879232049E-1,-3.167083263E0,-1.171755552E0
1.436567502E2,-5.705965161E-1,-3.164305210E0,-1.252655745E0
1.436615427E2,-6.086008549E-1,-3.139869690E0,-1.339819431E0
1.436663351E2,-6.090774536E-1,-3.089021683E0,-1.457002521E0
1.436711275E2,-5.936988592E-1,-3.007013321E0,-1.513105273E0
1.436759200E2,-5.146486163E-1,-2.893883228E0,-1.579777360E0
1.436807124E2,-4.366284311E-1,-2.759239674E0,-1.587696552E0
1.436855048E2,-3.168067634E-1,-2.593562603E0,-1.608648419E0
1.436902972E2,-2.056942284E-1,-2.451880932E0,-1.592557192E0
1.436950896E2,-6.998705864E-2,-2.252924919E0,-1.618505478E0
1.436998821E2,8.283510804E-2,-2.054150105E0,-1.603103638E0
1.437046745E2,2.358486354E-1,-1.879465103E0,-1.510635972E0
1.437094669E2,2.980566025E-1,-1.645210266E0,-1.288646340E0
1.437142593E2,3.961641490E-1,-1.432721138E0,-1.095137596E0
1.437190518E2,4.655123353E-1,-1.218086243E0,-1.047456384E0
1.437238442E2,5.084004402E-1,-9.248447418E-1,-1.061924934E0
1.437286366E2,4.984422922E-1,-5.961322784E-1,-1.129157543E0
1.437334291E2,5.074282885E-1,-2.630577087E-1,-1.105784774E0
1.437382215E2,5.235122442E-1,5.765819550E-2,-9.916648865E-1
1.437430139E2,5.992401242E-1,4.066610336E-1,-8.943563700E-1
1.437478063E2,6.698333621E-1,8.388681412E-1,-9.979239702E-1
1.437525988E2,6.966404915E-1,1.325468063E0,-1.048972130E0
1.437573912E2,7.584221363E-1,1.782732964E0,-1.076330066E0
1.437621836E2,8.360148072E-1,2.196359634E0,-1.194882989E0
1.437669760E2,8.289113641E-1,2.697835922E0,-1.282553434E0
1.437717684E2,8.542908430E-1,3.210581779E0,-1.391792059E0
1.437765609E2,9.072710276E-1,3.698734283E0,-1.496048570E0
1.437813533E2,9.639346600E-1,4.073903084E0,-1.779340982E0
1.437861457E2,9.068800211E-1,4.419857979E0,-2.059668541E0
1.437909382E2,8.362011909E-1,4.617119789E0,-2.152828932E0
1.437957306E2,8.282957673E-1,4.520092964E0,-2.395906687E0
1.438005230E2,7.565097809E-1,4.157823563E0,-2.820025444E0
1.438053155E2,5.135747790E-1,3.671659470E0,-3.269755125E0
1.438101079E2,1.786058843E-1,3.300742149E0,-3.589617252E0
1.438149003E2,-8.793461323E-2,3.025832176E0,-3.659966469E0
1.438196927E2,-3.670025468E-1,2.674767494E0,-3.586054325E0
1.438244852E2,-6.154000759E-1,2.465129852E0,-3.473177195E0
1.438292776E2,-7.540815473E-1,2.391976357E0,-3.373943090E0
1.438340700E2,-9.049044847E-1,2.538789749E0,-3.283506393E0
1.438388625E2,-9.075202942E-1,2.766702652E0,-3.170439005E0
1.438436549E2,-9.124371409E-1,3.116267204E0,-2.933595657E0
1.438484473E2,-8.379927874E-1,3.510890961E0,-2.636556864E0
1.438532397E2,-7.077828646E-1,3.761752129E0,-2.400821447E0
1.438580321E2,-7.299594879E-1,4.055440903E0,-2.180646658E0
1.438628246E2,-7.037373781E-1,4.026262283E0,-1.990291119E0
1.438676170E2,-6.796117425E-1,3.767813683E0,-1.880484223E0
1.438724094E2,-7.464506030E-1,3.677074432E0,-1.756387711E0
1.438772018E2,-7.849986553E-1,3.763378143E0,-1.439326406E0
1.438819943E2,-7.498557568E-1,3.973945618E0,-9.343048334E-1
1.438867867E2,-7.103768587E-1,4.337318420E0,-3.585146070E-1
1.438915791E2,-5.874363184E-1,4.616735458E0,1.732021570E-1
1.438963716E2,-4.187738597E-1,4.716740608E0,5.483782291E-1
1.439011640E2,-2.661334574E-1,4.520468712E0,8.409026861E-1
1.439059564E2,-1.103374362E-1,4.030658722E0,1.019107699E0
1.439107489E2,-6.476551294E-3,3.348023415E0,1.185294390E0
1.439155413E2,1.409741342E-1,2.632899284E0,1.458610415E0
1.439203337E2,2.698782384E-1,2.047838211E0,1.757780433E0
1.439251261E2,3.563148081E-1,1.638113022E0,2.157476425E0
1.439299185E2,4.291074872E-1,1.391590118E0,2.564852476E0
1.439347110E2,4.502567053E-1,1.253123283E0,2.972918272E0
1.439395034E2,4.509487748E-1,1.375539780E0,3.477312088E0
1.439442958E2,3.859869838E-1,1.739404678E0,4.068303108E0
1.439490882E2,3.035407960E-1,2.153221130E0,4.554211617E0
1.439538807E2,2.157763839E-1,2.547592163E0,4.965719223E0
1.439586731E2,6.559178233E-2,2.927274704E0,5.165989876E0
1.439634655E2,-6.549322605E-2,3.175124168E0,5.226141930E0
1.439682580E2,-2.829950154E-1,3.413060188E0,4.989775658E0
1.439730504E2,-4.267822504E-1,3.435470581E0,4.635587692E0
1.439778428E2,-5.162230730E-1,3.362047195E0,4.256390095E0
1.439826352E2,-5.730979443E-1,3.202437401E0,3.837852478E0
1.439874277E2,-6.382229328E-1,2.959143639E0,3.425710201E0
1.439922201E2,-6.233634949E-1,2.711149216E0,3.001163721E0
1.439970125E2,-5.144304037E-1,2.453701973E0,2.583753824E0
1.440018050E2,-3.976782560E-1,2.177289009E0,2.138072968E0
1.440065974E2,-2.636455297E-1,1.838924408E0,1.762260914E0
1.440113898E2,-1.702274382E-1,1.476910591E0,1.453944683E0
1.440161822E2,-8.673107624E-2,1.198815346E0,1.246721268E0
1.440209746E2,1.493386626E-1,9.662942886E-1,1.116535187E0
1.440257671E2,4.017423391E-1,7.745332718E-1,1.163834214E0
1.440305595E2,6.156244874E-1,5.828771591E-1,1.209345102E0
1.440353519E2,7.933658361E-1,4.248065948E-1,1.203117967E0
1.440401444E2,9.541645050E-1,1.330404282E-1,1.339326859E0
1.440449368E2,1.054961562E0,-8.671855927E-2,1.216384649E0
1.440497292E2,1.117151260E0,-3.731517792E-1,1.343994141E0
1.440545216E2,1.185965061E0,-6.592760086E-1,1.210380912E0
1.440593141E2,1.210964441E0,-9.498720169E-1,1.315497994E0
1.440641065E2,1.256642580E0,-1.242566109E0,1.412746191E0
1.440688989E2,1.301388502E0,-1.535004616E0,1.367936134E0
1.440736914E2,1.292652845E0,-1.877385616E0,1.501308441E0
1.440784838E2,1.275805831E0,-2.157341003E0,1.606974483E0
1.440832762E2,1.246077538E0,-2.365394592E0,1.641866922E0
1.440880686E2,1.232212186E0,-2.580493927E0,1.582174778E0
1.440928610E2,1.186474562E0,-2.788268566E0,1.585943341E0
1.440976535E2,1.123210669E0,-2.974363327E0,1.555392981E0
1.441024459E2,1.040234685E0,-3.136375904E0,1.543468475E0
1.441072383E2,9.494816065E-1,-3.271933556E0,1.426075697E0
1.441120307E2,8.150733113E-1,-3.373875618E0,1.356645584E0
1.441168232E2,6.682442427E-1,-3.454173088E0,1.213494897E0
1.441216156E2,5.736123323E-1,-3.512834072E0,1.109222174E0
1.441264080E2,4.571542144E-1,-3.516409397E0,9.603595734E-1
1.441312005E2,3.189101815E-1,-3.517542362E0,8.960957527E-1
1.441359929E2,2.164477110E-1,-3.504273891E0,8.948688507E-1
1.441407853E2,7.796669006E-2,-3.488586903E0,9.158651829E-1
1.441455778E2,-3.424119949E-2,-3.453759670E0,9.469406605E-1
1.441503702E2,-9.136462212E-2,-3.471524239E0,9.231896400E-1
1.441551626E2,-1.817722917E-1,-3.465350151E0,8.754233122E-1
1.441599551E2,-3.006628752E-1,-3.337292671E0,8.513151407E-1
1.441647475E2,-3.762409091E-1,-3.264351368E0,8.197002411E-1
1.441695399E2,-3.893607855E-1,-3.177141190E0,7.590854168E-1
1.441743323E2,-4.331943989E-1,-3.109130859E0,6.957726479E-1
1.441791247E2,-4.239804149E-1,-3.048339844E0,5.723908544E-1
1.441839171E2,-5.149679184E-1,-2.982829571E0,4.534352124E-1
1.441887096E2,-5.005204678E-1,-2.993854046E0,3.007454276E-1
1.441935020E2,-4.378959537E-1,-3.055020332E0,7.116860151E-2
1.441982944E2,-4.253153801E-1,-3.087404251E0,-7.733464241E-2
1.442030869E2,-4.150074720E-1,-3.112550735E0,-1.662715673E-1
1.442078793E2,-3.614971042E-1,-3.140011311E0,-2.289475799E-1
1.442126717E2,-3.604162335E-1,-3.157834053E0,-2.486821413E-1
1.442174642E2,-2.681833506E-1,-3.242490768E0,-2.947048247E-1
1.442222566E2,-2.307527065E-1,-3.250508785E0,-4.004178345E-1
1.442270490E2,-1.811996698E-1,-3.213055134E0,-5.107011199E-1
1.442318414E2,-1.672694683E-1,-3.182759285E0,-5.825380087E-1
1.442366339E2,-7.410198450E-2,-3.133310318E0,-5.680412054E-1
1.442414263E2,1.215696335E-2,-3.059953690E0,-5.772832632E-1
1.442462187E2,9.389466047E-2,-2.993786335E0,-5.694534779E-1
1.442510112E2,1.495031714E-1,-2.894182682E0,-5.828645825E-1
1.442558035E2,2.315955758E-1,-2.830487251E0,-6.556866169E-1
1.442605960E2,3.259485364E-1,-2.778748989E0,-7.258838415E-1
1.442653884E2,4.157358408E-1,-2.719845295E0,-8.007079959E-1
1.442701808E2,5.081627965E-1,-2.668120384E0,-8.730919361E-1
1.442749733E2,5.697693825E-1,-2.590107441E0,-9.334468842E-1
1.442797657E2,6.434926987E-1,-2.509746552E0,-1.060677886E0
1.442845581E2,7.269236445E-1,-2.417482376E0,-1.197371125E0
1.442893505E2,7.937587500E-1,-2.327666283E0,-1.288414001E0
1.442941430E2,9.038748145E-1,-2.228334904E0,-1.376772881E0
1.442989354E2,9.280204177E-1,-2.109953880E0,-1.419169068E0
1.443037278E2,9.427172542E-1,-2.037076950E0,-1.441826701E0
1.443085203E2,9.885163307E-1,-1.978588581E0,-1.410986304E0
1.443133127E2,1.039003849E0,-1.901025772E0,-1.278657794E0
1.443181051E2,1.031924486E0,-1.809204102E0,-1.066111207E0
1.443228976E2,1.055688620E0,-1.688817501E0,-8.690826297E-1
1.443276900E2,1.088861585E0,-1.551841736E0,-8.386927843E-1
1.443324824E2,1.054787874E0,-1.412659645E0,-9.185046554E-1
1.443372748E2,9.654152393E-1,-1.199587822E0,-1.016020775E0
1.443420672E2,8.612704277E-1,-9.868164062E-1,-8.898661137E-1
1.443468597E2,8.069806099E-1,-7.647752762E-1,-8.055520058E-1
1.443516521E2,7.070013285E-1,-5.286817551E-1,-7.271340489E-1
1.443564445E2,5.805619955E-1,-2.426996231E-1,-6.400989890E-1
1.443612369E2,4.707664847E-1,4.770851135E-2,-6.327607632E-1
1.443660294E2,3.371659517E-1,3.473443985E-1,-7.097817063E-1
1.443708218E2,2.515729666E-1,7.087841034E-1,-8.040626049E-1
1.443756142E2,1.470196843E-1,1.174967766E0,-9.226318002E-1
1.443804067E2,6.438863277E-2,1.674097061E0,-1.017603755E0
1.443851991E2,5.160284042E-2,2.249166489E0,-1.162886620E0
1.443899915E2,-6.090283394E-3,2.814047813E0,-1.348744631E0
1.443947840E2,-1.017280817E-1,3.380677223E0,-1.630115271E0
1.443995764E2,-9.407436848E-2,3.753109932E0,-1.908837676E0
1.444043688E2,-2.859556675E-2,3.929200172E0,-2.182315111E0
1.444091613E2,5.168998241E-2,4.009572029E0,-2.502965927E0
1.444139537E2,2.614248991E-1,4.039742470E0,-2.858654499E0
1.444187461E2,4.856503606E-1,3.976739883E0,-3.270625830E0
1.444235385E2,7.218469977E-1,3.901910782E0,-3.690681934E0
1.444283309E2,9.795904160E-1,3.781798363E0,-4.144588470E0
1.444331234E2,1.184391022E0,3.680906296E0,-4.423516273E0
1.444379158E2,1.371998429E0,3.591991425E0,-4.605651379E0
1.444427082E2,1.573186040E0,3.593830109E0,-4.628083229E0
1.444475006E2,1.768631458E0,3.683875084E0,-4.530974865E0
1.444522931E2,1.915029526E0,3.871532440E0,-4.333143234E0
1.444570855E2,1.978777170E0,4.223580360E0,-3.994056702E0
1.444618779E2,2.005243540E0,4.668124199E0,-3.494899988E0
1.444666704E2,1.968260288E0,5.126230240E0,-2.874510288E0
1.444714628E2,1.834480524E0,5.447369576E0,-2.339431286E0
1.444762552E2,1.678236961E0,5.536189079E0,-1.905206919E0
1.444810477E2,1.547544956E0,5.404988289E0,-1.597141266E0
1.444858401E2,1.349360108E0,5.235710144E0,-1.253534436E0
1.444906325E2,1.076356769E0,5.181319237E0,-7.429618239E-1
1.444954249E2,8.647989631E-1,5.337258339E0,-1.582636535E-1
1.445002174E2,6.761766672E-1,5.578973770E0,4.532170892E-1
1.445050098E2,4.888180494E-1,5.762962341E0,9.360607266E-1
1.445098022E2,2.715514898E-1,5.726776123E0,1.263266325E0
1.445145946E2,3.623306751E-2,5.394196510E0,1.426920533E0
1.445193870E2,-1.935516596E-1,4.789437294E0,1.605771661E0
1.445241795E2,-3.581199646E-1,3.965396881E0,1.876137853E0
1.445289719E2,-5.222545862E-1,3.046595573E0,2.147301435E0
1.445337643E2,-6.883778572E-1,2.166987419E0,2.436540842E0
1.445385568E2,-8.419529200E-1,1.355243683E0,2.691977739E0
1.445433492E2,-1.025850415E0,5.993814468E-1,2.905062199E0
1.445481416E2,-1.275851727E0,7.860946655E-2,3.098070383E0
1.445529341E2,-1.496192575E0,-1.475763321E-1,3.214060307E0
1.445577265E2,-1.729884028E0,-1.225185394E-1,3.322729588E0
1.445625189E2,-1.912079692E0,1.296396255E-1,3.350069523E0
1.445673113E2,-2.004544020E0,5.130567551E-1,3.353466988E0
1.445721038E2,-2.138758659E0,1.003695488E0,3.294300318E0
1.445768962E2,-2.254761219E0,1.551251411E0,3.140920639E0
1.445816886E2,-2.371363163E0,2.062471390E0,2.971652985E0
1.445864810E2,-2.385102272E0,2.417952538E0,2.680706739E0
1.445912734E2,-2.395650148E0,2.672890663E0,2.387035370E0
1.445960659E2,-2.500435829E0,2.789196014E0,2.107122660E0
1.446008583E2,-2.526811600E0,2.709685326E0,1.831114888E0
1.446056507E2,-2.560435057E0,2.573206902E0,1.565877676E0
1.446104432E2,-2.603647232E0,2.415625572E0,1.399461985E0
1.446152356E2,-2.560776949E0,2.153261185E0,1.221348166E0
1.446200280E2,-2.494173527E0,1.774209976E0,1.042987466E0
1.446248205E2,-2.432826042E0,1.405181885E0,9.953545928E-1
